SR.NO,RPID,SITE_NAME,TECHNOLOGY,3G_TECH,SITE_NAME_3G,LATITUDE,LONGITUDE,DHQ,DHQ_NAME,Mandal,ROUT,SHELTER,Mandal_Code,Address,MP_CONS,SDCA,PIN_CODE,BSNL_IP,IP_NAME,IP_ID,Tower_Type,2G_Tower_HT,2G_ Ant_HT,2G_Ant,2G_Ant_Make,2G_BTS,2G_Phase,2G_Commission,2G_Type,2G_SEC,2G_Conf,2G_Azimuth,2G_E1_NO,2G_Media,2G_OFC_E1,2G_FE_BW,2G_DMW,2G_DMW_Ant_DIA,2G_Far_end_RPID,2G_DMW_E1_FE,2G_DMW_E1_NO,2G_DMW_FE_BW,BSC,2G_MSC,3G_PH,3G_Commission,3G_Azimuth,3G_ID,3G_SEC,3G_ANT_HT,3G_ANT_TYPE,Field52,3G_MEDIA,3G_OFC_FE,3G_E1_NO,3G_FE_BW,3G_DMW,3G_DMW_DIA,3G_FAR_RPID,3G_E1_FE,Field61,3G_MSC,Field62,RNC,NSN_2G,NSN_3G,NSN_NEW_3G,NSN_4G,HUW_REDP,NSN_NEW_2G,NOR_IV5,NOR_IV,3G_HUW_FROM,3G_HUW_FROM_TYPE,DMW_SACFA,WORK_C,BW,BSC_PORT,WORK_2G,TOWN,WORK_2G1,TOWN1
39,CT2121,BSC68-50_Kalluru_CT2121A,2G+3G,HUW,102_0127_Kalluru_CT2121B,13.55863,78.99621,Rural,Kalluru,Pulicherla,NH,Exchange,5395.0,"Kalluru (V),Chittoor dt.",Chittoor,PAKALA,517113.0,NBSNL,BSNL Infra,CT2121,GBT,40.0,37.0,Dual,XAHT,Nortel,IV.5,2/17/2009,BTS18K_OD,3.0,4-4-4,40/140/260,1.0,OFC,E1,,,,,,,,60.0,Tirupati,VII +,3/9/2017,40/140/260,OD,3.0,36.0,Dual,MOBI (MD2F&3F-65-17&17DE10&8-2015),OFC,FE,,100 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,,,,,,100 Mbps,,,,,
40,CT2122,BSC68-59_KBvaripalli_CT2122B,2G,,,13.80798,78.90204,Rural,Kambhamvaripalli,Kambhamvaripalle,,Exchange,5372.0,"Khambhamvaripalli(V&M),Chittoor DT.",Rajampet,VAYALPADU,517223.0,BSNL,BSNL Infra,CT2122,GBT,40.0,39.0,Dual,XAHT,Nortel,IV.5,9/4/2008,S8K_ID,3.0,4-4-4,0/120/240,1.0,OFC,E1,,,,,,,,68.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT2122,,,,,,0.0,,,,
41,CT2124,BSC68-80_Kandukuru-USO_CT2124C,2G,,,13.76626,78.15693,Rural,Kandukur,Pedda Thippasamudram,,OD Plinth,5390.0,"Kandukuru(V),Ptsamudram(M),Chittoor DT.",Rajampet,B.KOTHAKOTA,517351.0,NBSNL,BSNL Infra,CT2124,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,11/30/2008,BTS18K_OD,3.0,3-3-3,0/105/245,1.0,OFC,E1,,,,,,,,68.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,CT2125,BSC70-59_Kanduru-USO_CT2125A,2G+3G,HUW,102_0156_Kanduru_CT2125A,13.56297,78.77432,Rural,Kandur,Somala,,OD Plinth,5412.0,"Kanduru(V),Somla(M),Chittoor DT.",Rajampet,PILER,517224.0,NBSNL,BSNL Infra,CT2125,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,11/25/2008,BTS18K_OD,3.0,3-3-3,50/120/210,1.0,OFC,E1,,,,,,,,70.0,Tirupati,VII +,5/1/2017,50/120/210,RRH,3.0,34.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,FE,,30 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,,,,,,30 Mbps,,,,,
43,CT2126,BSC68-67_KannavaramUSO_CT2126C,2G,,,13.43667,79.87777,Rural,Kannavaram,Satyavedu,,OD Plinth,5402.0,"Kannavaram(V),satyvedu(M),Chittoor DT.",Tirupati,SATYAVEDU,517582.0,NBSNL,BSNL Infra,CT2126,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,1/31/2009,BTS18K_OD,3.0,4-4-4,110/205/305,1.0,OFC,E1,,,,,,,,67.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,CT2127,BSC68-51_K_GaripaliUSO_CT2127B,2G+3G,HUW,102_0112_Kavetigaripalli_CT2127B,13.53136,79.0834,Rural,Kavetigaripalle,Pulicherla,,OD Plinth,5395.0,"USO Tower, KavetiGaripalli_USO, Pulicherla(M), Chittor dist, AP-517152.",Chittoor,PAKALA,517172.0,NBSNL,BSNL Infra,CT2127,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,8/31/2008,BTS18K_OD,3.0,3-3-3,90/200/330,1.0,OFC,E1,,,,,,,,60.0,Tirupati,VII +,3/1/2017,90/200/330,OD,3.0,34.0,Dual,MOBI (MD2F&3F-65-17&17DE10&8-2015),OFC,FE,,60 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,,,,,,60 Mbps,,,,,
45,CT2128,BSC70-44_Kelapatla-USO_CT2128B,2G,,,13.24046,78.76747,Rural,Keelapatla,Palamaner,,OD Plinth,5422.0,"Keelapatla-USO,palamner(M),Chittoor DT.",Chittoor,PALMANER,517408.0,NBSNL,BSNL Infra,CT2128,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,11/25/2008,BTS18K_OD,3.0,3-3-3,90/180/270,,DMW,,,OLD NEC,0.6 m,BSC70-49_Palamaneeru_CT2060A,E1,1.0,,70.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015814055@G/FXW/HYD/3156775/2016@K-19012/G/FXW/HYD/2670760/2016-CFA 9-12-16,,,,,,,
46,CT2129,BSC68-93_K-Nagaram_USO_CT2129C,2G,,,13.24078,79.72547,Rural,Kosalanagaram,Vijayapuram,,OD Plinth,5405.0,"k-nagaram(V),Vijayapuram(M),Chittoor DT.",Tirupati,SATYAVEDU,517589.0,NBSNL,BSNL Infra,CT2129,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,12/23/2008,BTS18K_OD,3.0,4-4-4,120/220/10,1.0,OFC,E1,,,,,,,,67.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,CT2130,BSC68-89_KSV-palli_USO_CT2130C,2G,,,13.74936,78.43694,Rural,Kosuvaripalli,Thamballapalle,,OD Plinth,5368.0,"Kosuvaripalli,Thamballapalli(M),Chittoor DT.",Rajampet,MADANAPALLI,517418.0,NBSNL,BSNL Infra,CT2130,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,12/8/2008,BTS18K_OD,3.0,3-3-3,5/105/260,1.0,OFC,E1,,,,,,,,68.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,CT2132,BSC68-62_Kurabalakota_CT2132B,2G+3G,HUW,102_0122_Kurabalakota_CT2132B,13.64649,78.48294,Rural,Kurabalakota,Kurabalakota,SH,Exchange,5389.0,"No 7-3, jangalavari palli , kurabalakota ,Kurabalakota(V&M),Chittoor DT.-517350",Rajampet,MADANAPALLI,517351.0,BSNL,BSNL Infra,CT2132,GBT,40.0,39.0,Dual,XAHT,Nortel,IV.5,9/18/2008,BTS18K_ID,3.0,4-4-4,10/150/270,1.0,OFC,E1,,,,,,,,68.0,Tirupati,VII +,3/7/2017,10/150/270,ID,3.0,38.0,Dual,MOBI (MD2F&3F-65-17&17DE10&8-2015),OFC,FE,,100 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,,,,,,100 Mbps,,,,,
49,CT2133,BSC68-91_MV-Palli-USO_CT2133C,2G,,,13.88554,78.9019,Rural,Mvpalli,Kambhamvaripalle,,OD Plinth,5372.0,"MV-Palli_USO,Kvpalli (M).,Chittoor DT.",Rajampet,PILER,517223.0,NBSNL,BSNL Infra,CT2133,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,11/29/2008,BTS18K_OD,3.0,3-3-3,0/195/285,,DMW,,,OLD NEC,0.6 m,BSC16:48_Gundlapaly_USO_CD2096,E1,1.0,,68.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015814027@G/FXW/HYD/3156772/2016@K-19012/G/FXW/HYD/2670760/2016-CFA 9-12-16,,,,,,,
50,CT2138,BSC68-36_MNayanpaliUSO_CT2138C,2G,,,13.50658,79.12968,Rural,Maddinayanipalle,Pakala,,OD Plinth,5396.0,"Maddinayanipalli,pakal(M),Chittoor DT.",Chittoor,PAKALA,517112.0,NBSNL,BSNL Infra,CT2138,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,12/23/2008,BTS18K_OD,3.0,4-4-4,100/190/280,1.0,OFC,E1,,,,,,,,60.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,CT2139,BSC70-01_MReddypaleUSO_CT2139B,2G+3G,HUW,102_0167_CT_Madireddypalle_USO_CT2139,13.15161,78.99599,Rural,Madireddipalle,Yadamarri,,OD Plinth,5430.0,"USO TOWER, MADIREDDIPALLE, CHITTOOR DIST,AP-517422",Chittoor,CHITTOOR,517422.0,NBSNL,BSNL Infra,CT2139,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,10/20/2008,BTS18K_OD,3.0,2-2-2,25/105/182,,DMW,,,NEW NEC(HFCL),0.6 m,BSC60-06_Yadamarri_CT2080A,E1,1.0,,60.0,Tirupati,VIII,,,RRH,,,,,DMW,E1,,30 Mbps,,,,,,,,102.0,,,,,CT2139,,,,BSC60-14_Kukalple_VIOM_CT5022A,RRH,2015812396@G/FXW/HYD/3156698/2016@K-19012-G/FVC/HYD2891034/2015-CFA DTD 9-12-16,,30 Mbps,,,,,
52,CT2140,BSC68-84_Tarigonda_USO_CT2140B,2G,,,13.69549,78.62768,Rural,Tarigonda,Gurramkonda,,OD Plinth,5370.0,"Tarigonda_USO,Gurramkonda (M),Chittoor DT.",Rajampet,VAYALPADU,517291.0,NBSNL,BSNL Infra,CT2140,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,1/30/2009,BTS18K_OD,3.0,3-3-3,70/210/330,1.0,OFC,E1,,,,,,,,68.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,CT2142,BSC70-77_Moogavadi-USO_CT2142C,2G,,,13.35185,78.49877,Rural,Moogavadi,Punganur,,OD Plinth,5415.0,"Moogavadi-USO,Pnganu(M),Chittoor DT.",Rajampet,PUNGANUR,517247.0,NBSNL,BSNL Infra,CT2142,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,11/25/2008,BTS18K_OD,3.0,3-3-3,120/230/340,,DMW,,,OLD NEC,0.6 m,BSC70-21_Ramasamudram_CT2030A,E1,1.0,,70.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015814108@G/FXW/HYD/3156780/2016@CLEARED ONLINE,,,,,,,
54,CT2143,BSC70-08_Muthukuru_USO_CT2143C,2G,,,13.2869,78.62298,Rural,Muthukuru,Peddapanjani,,OD Plinth,5416.0,"Muthukur(V),Chittoordt,paddapanjani (M),Chittoor DT.",Rajampet,PUNGANUR,517408.0,NBSNL,BSNL Infra,CT2143,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,12/4/2008,BTS18K_OD,3.0,3-3-3,0/120/240,1.0,OFC,E1,,,,,,,,70.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,CT2144,BSC68-75_N_KandrigaUSO_CT2144C,2G,,,13.8368,78.66754,Rural,Nadimikandriga,Peddamandyam,,OD Plinth,5369.0,"Nadimikandriga-USO,Peddamandam (M),Chittoor DT.",Rajampet,VAYALPADU,517305.0,NBSNL,BSNL Infra,CT2144,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,12/10/2008,BTS18K_OD,3.0,3-3-3,95/180/260,1.0,OFC,E1,,,,,,,,68.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
