"Circle","SSA","OLT Owner","Working Connections"
"KL","KANNUR","SKLCNN_ITY_NEWGEN","373"
"KL","KANNUR","SKLCNN_ITY_STIGMA","743"
"KL","KANNUR","SKLCNN_KBA_BRIGHT","121"
"KL","KANNUR","SKLCNN_KBA_FIBEROTECH","2"
"KL","KANNUR","SKLCNN_KBA_FIBROTECH","718"
"KL","KANNUR","SKLCNN_KBA_SKY","84"
"KL","KANNUR","SKLCNN_KBL_PRAVARA","191"
"KL","KANNUR","SKLCNN_KBL_STAR","92"
"KL","KANNUR","SKLCNN_KCK_LIGHT","4"
"KL","KANNUR","SKLCNN_KDR_DLIFE","368"
"KL","KANNUR","SKLCNN_KDR_DLIFE.D","809"
"KL","KANNUR","SKLCNN_KHM_VEGA.D","827"
"KL","KANNUR","SKLCNN_KIR_PUNARJANI","2"
"KL","KANNUR","SKLCNN_KIR_YM","378"
"KL","KANNUR","SKLCNN_KJR_ANUGRAHAM","75"
"KL","KANNUR","SKLCNN_KKY_SAI","44"
"KL","KANNUR","SKLCNN_KKY_STAR","54"
"KL","KANNUR","SKLCNN_KLK_DCTV","12"
"KL","KANNUR","SKLCNN_KLK_NSV","38"
"KL","KANNUR","SKLCNN_KLK_WORLD","22"
"KL","KANNUR","SKLCNN_KLN_VCK","10"
"KL","KANNUR","SKLCNN_KNG_KIS","12"
"KL","KANNUR","SKLCNN_KNR_ALYASAH","566"
"KL","KANNUR","SKLCNN_KNR_BROADTHANA","443"
"KL","KANNUR","SKLCNN_KNR_STAR","260"
"KL","KANNUR","SKLCNN_KNR_STAR.D","557"
"KL","KANNUR","SKLCNN_KOD_FIBRO","230"
"KL","KANNUR","SKLCNN_KSY_OP","28"
"KL","KANNUR","SKLCNN_KSY_TERABYTE","29"
"KL","KANNUR","SKLCNN_KVR_FAST","142"
"KL","KANNUR","SKLCNN_KVX_FIBRE","21"
"KL","KANNUR","SKLCNN_KYA_CENTURY","24"
"KL","KANNUR","SKLCNN_KYA_WORLD","2"
"KL","KANNUR","SKLCNN_KYD_BPHONE","392"
"KL","KANNUR","SKLCNN_KYR_DIGINET","123"
"KL","KANNUR","SKLCNN_LTS_MTR","1"
"KL","KANNUR","SKLCNN_MAG_PYN","114"
"KL","KANNUR","SKLCNN_MAL_BIS","305"
"KL","KANNUR","SKLCNN_MAM_BPC","33"
"KL","KANNUR","SKLCNN_MAM_TVC","48"
"KL","KANNUR","SKLCNN_MGP_TTS","443"
"KL","KANNUR","SKLCNN_MHE_FIBRONET","514"
"KL","KANNUR","SKLCNN_MJR_CELLTONE","806"
"KL","KANNUR","SKLCNN_MKU_NETONE","151"
"KL","KANNUR","SKLCNN_MLH_BSSL","6"
"KL","KANNUR","SKLCNN_MLP_MCN","386"
"KL","KANNUR","SKLCNN_MLR_AJC","54"
"KL","KANNUR","SKLCNN_MLR_BPHONE","62"
"KL","KANNUR","SKLCNN_MMM_SKYNET","277"
"KL","KANNUR","SKLCNN_MTR_LTS","439"
"KL","KANNUR","SKLCNN_NLS_YM","241"
"KL","KANNUR","SKLCNN_PAV_PBP","394"
"KL","KANNUR","SKLCNN_PAY_ALPHA","264"
"KL","KANNUR","SKLCNN_PAY_FCX","456"
"KL","KANNUR","SKLCNN_PAY_PIS","1424"
"KL","KANNUR","SKLCNN_PAY_YM","485"
"KL","KANNUR","SKLCNN_PCH_ACCORD","73"
"KL","KANNUR","SKLCNN_PDL_GATEWAY","107"
"KL","KANNUR","SKLCNN_PDN_NMC","75"
"KL","KANNUR","SKLCNN_PER_GATEWAY","182"
"KL","KANNUR","SKLCNN_PGE_CFC","142"
"KL","KANNUR","SKLCNN_PGM_CABLE","24"
"KL","KANNUR","SKLCNN_PKN_ASC","174"
"KL","KANNUR","SKLCNN_PKT_SVC","36"
"KL","KANNUR","SKLCNN_PKU_BROADWAVE","374"
"KL","KANNUR","SKLCNN_PKU_FCC","4"
"KL","KANNUR","SKLCNN_PKU_SIGNAL","22"
"KL","KANNUR","SKLCNN_PKU_STAR","143"
"KL","KANNUR","SKLCNN_PLE_PIS","2"
"KL","KANNUR","SKLCNN_PLT_PC","621"
"KL","KANNUR","SKLCNN_PMP_AJC","55"
"KL","KANNUR","SKLCNN_PNR_COMTECH","61"
"KL","KANNUR","SKLCNN_PNR_CVM","12"
"KL","KANNUR","SKLCNN_PNR_HALO","789"
"KL","KANNUR","SKLCNN_PNR_SVC","27"
"KL","KANNUR","SKLCNN_PNR_VEGA","230"
"KL","KANNUR","SKLCNN_PPY_PRIME","62"
"KL","KANNUR","SKLCNN_PRM_PC","50"
"KL","KANNUR","SKLCNN_PRP_OCN","9"
"KL","KANNUR","SKLCNN_PSK_TBFC","821"
"KL","KANNUR","SKLCNN_PSK_TBFC_CASEIII","34"
"KL","KANNUR","SKLCNN_PTR_CITY","556"
"KL","KANNUR","SKLCNN_PTR_CPC","9"
"KL","KANNUR","SKLCNN_PTR_YM","236"
"KL","KANNUR","SKLCNN_PYG_WECOM","611"
"KL","KANNUR","SKLCNN_PZH_YEN","303"
"KL","KANNUR","SKLCNN_SKM_ANGEL","46"
"KL","KANNUR","SKLCNN_SKM_FIBERONE","393"
"KL","KANNUR","SKLCNN_TDA_SSCHANNEL5","178"
"KL","KANNUR","SKLCNN_THY_UCT","19"
"KL","KANNUR","SKLCNN_THY_UNIVERSAL","80"
"KL","KANNUR","SKLCNN_TKU_ARC","235"
"KL","KANNUR","SKLCNN_TMB_OP","1062"
"KL","KANNUR","SKLCNN_TMB_OP_CASEIII","30"
"KL","KANNUR","SKLCNN_TMB_ROUF","131"
"KL","KANNUR","SKLCNN_TMB_TTS","639"
"KL","KANNUR","SKLCNN_TRU_SKYNET","753"
"KL","KANNUR","SKLCNN_TVK_FS","599"
"KL","KANNUR","SKLCNN_TVT_GLOBAL","234"
"KL","KANNUR","SKLCNN_UDM_UIS","14"
"KL","KANNUR","SKLCNN_UDR_DOZER","46"
"KL","KANNUR","SKLCNN_UKL_NCC","125"
"KL","KANNUR","SKLCNN_UKL_ZEE","2"
"KL","KANNUR","SKLCNN_UYL_SRC","95"
"KL","KANNUR","SKLCNN_VGD_SVC","29"
"KL","KANNUR","SKLCNN_VKD_ANUGRAHAM","179"
"KL","KANNUR","SKLCNN_VLL_UCV","4"
"KL","KANNUR","SKLCNN_VLU_VELLURCOM","505"
"KL","KANNUR","SKLCNN_VYA_INTEL","2"
"KL","KANNUR","SKLCNN__CKI_YM","3"
"KL","KANNUR","","993"
"KL","KOLLAM","10.239.163.5","2"
"KL","KOLLAM","BBNL","233"
"KL","KOLLAM","BSNL","3105"
"KL","KOLLAM","QLN_ABEENA","5"
"KL","KOLLAM","QLN_ADITHYA","37"
"KL","KOLLAM","QLN_AISWARYA","1"
"KL","KOLLAM","QLN_AJICABLE","549"
"KL","KOLLAM","QLN_AMBADI","79"
"KL","KOLLAM","QLN_AMBARA","171"
"KL","KOLLAM","QLN_ANJANAM","17"
"KL","KOLLAM","QLN_ANTONY","1813"
"KL","KOLLAM","QLN_AREENA","102"
"KL","KOLLAM","QLN_ASIATIC","200"
"KL","KOLLAM","QLN_BHAGATHCVN","2"
"KL","KOLLAM","QLN_BHARATHAM","162"
"KL","KOLLAM","QLN_CABLEVISION","946"
"KL","KOLLAM","QLN_CDCVR","88"
"KL","KOLLAM","QLN_CDKPY","90"
"KL","KOLLAM","QLN_CHANNELVIEW","133"
"KL","KOLLAM","QLN_CHICHU","300"
"KL","KOLLAM","QLN_CHIPPY","277"
"KL","KOLLAM","QLN_CHOICE","9"
"KL","KOLLAM","QLN_CLARITY","113"
"KL","KOLLAM","QLN_CTV","31"
"KL","KOLLAM","QLN_DHANYA","13"
"KL","KOLLAM","QLN_DIGICOM","1117"
"KL","KOLLAM","QLN_DIGITAL","535"
"KL","KOLLAM","QLN_DIGITALCNW","41"
"KL","KOLLAM","QLN_DNET","68"
"KL","KOLLAM","QLN_DRISYA","46"
"KL","KOLLAM","QLN_DRISYAAYR","812"
"KL","KOLLAM","QLN_DRISYACNW","10"
"KL","KOLLAM","QLN_DRISYAKERALA","240"
"KL","KOLLAM","QLN_ELZACABLE","130"
"KL","KOLLAM","QLN_ENSQUARE","140"
"KL","KOLLAM","QLN_EXSERVICE","182"
"KL","KOLLAM","QLN_EYESEAVSN","82"
"KL","KOLLAM","QLN_FRIENDS","314"
"KL","KOLLAM","QLN_GALAXY","10"
"KL","KOLLAM","QLN_GCTV","250"
"KL","KOLLAM","QLN_GLOBAL","373"
"KL","KOLLAM","QLN_GLOBALAPD","210"
"KL","KOLLAM","QLN_GLOBALCABLE","242"
"KL","KOLLAM","QLN_GMCABLE","39"
"KL","KOLLAM","QLN_GOLDENSTAR","16"
"KL","KOLLAM","QLN_GOURIVISION","123"
"KL","KOLLAM","QLN_HITECH","203"
"KL","KOLLAM","QLN_HRISREECVN","53"
"KL","KOLLAM","QLN_INSATDIGITAL","150"
"KL","KOLLAM","QLN_ISWARYA","45"
"KL","KOLLAM","QLN_ITV","142"
"KL","KOLLAM","QLN_JAICABLE","1"
"KL","KOLLAM","QLN_JAIN","577"
"KL","KOLLAM","QLN_JVNET","11"
"KL","KOLLAM","QLN_JYOTHICABLE","359"
"KL","KOLLAM","QLN_KADAKKAL","509"
"KL","KOLLAM","QLN_KADAKKODE","79"
"KL","KOLLAM","QLN_KAIRALICN","48"
"KL","KOLLAM","QLN_KAIRALIKYT","1"
"KL","KOLLAM","QLN_KALYANI","387"
"KL","KOLLAM","QLN_KARTHIKA","379"
"KL","KOLLAM","QLN_KARTIKACABLE","344"
"KL","KOLLAM","QLN_KCCABLE","90"
"KL","KOLLAM","QLN_LAKSHMI","167"
"KL","KOLLAM","QLN_LIFELINE","35"
"KL","KOLLAM","QLN_MADATHIL","198"
"KL","KOLLAM","QLN_MASCABLE","399"
"KL","KOLLAM","QLN_MEDIA","103"
"KL","KOLLAM","QLN_MEENAKSHY","40"
"KL","KOLLAM","QLN_MODERN","129"
"KL","KOLLAM","QLN_MONAI","198"
"KL","KOLLAM","QLN_MULAVANA","274"
"KL","KOLLAM","QLN_NANDANAM","87"
"KL","KOLLAM","QLN_NASA","277"
"KL","KOLLAM","QLN_NATIONAL","463"
"KL","KOLLAM","QLN_NISHACBL","58"
"KL","KOLLAM","QLN_NIVINACVR","8"
"KL","KOLLAM","QLN_OACHIRACMS","208"
"KL","KOLLAM","QLN_PANKAJ","3"
"KL","KOLLAM","QLN_PRCABLE","34"
"KL","KOLLAM","QLN_PREETHA","162"
"KL","KOLLAM","QLN_PRIYAPAP","210"
"KL","KOLLAM","QLN_PTHOPPIL","81"
"KL","KOLLAM","QLN_RAJCABLE","138"
"KL","KOLLAM","QLN_RAJCNW","310"
"KL","KOLLAM","QLN_RASIKA","56"
"KL","KOLLAM","QLN_RENICNW","164"
"KL","KOLLAM","QLN_ROHINICNW","277"
"KL","KOLLAM","QLN_SAINET","198"
"KL","KOLLAM","QLN_SARANGI","208"
"KL","KOLLAM","QLN_SATHYACVN","384"
"KL","KOLLAM","QLN_SHALOM","227"
"KL","KOLLAM","QLN_SHARP","94"
"KL","KOLLAM","QLN_SKYNET","99"
"KL","KOLLAM","QLN_SKYVISION","47"
"KL","KOLLAM","QLN_SNEHACNW","54"
"KL","KOLLAM","QLN_SOLAR","21"
"KL","KOLLAM","QLN_SONA","230"
"KL","KOLLAM","QLN_SPCABLE","72"
"KL","KOLLAM","QLN_SREEDURGA","216"
"KL","KOLLAM","QLN_SREELEKSHMI","162"
"KL","KOLLAM","QLN_SRUTHY","42"
"KL","KOLLAM","QLN_STARLINK","182"
"KL","KOLLAM","QLN_STARNET","26"
"KL","KOLLAM","QLN_STARPTH","218"
"KL","KOLLAM","QLN_STARVISION","12"
"KL","KOLLAM","QLN_STARVISIONKPY","70"
"KL","KOLLAM","QLN_SURYA","278"
"KL","KOLLAM","QLN_TELNETCNW","2"
"KL","KOLLAM","QLN_THEKKEDATH","320"
"KL","KOLLAM","QLN_UNIQUE","685"
"KL","KOLLAM","QLN_USVISION","753"
"KL","KOLLAM","QLN_VENADMEDIA","930"
"KL","KOLLAM","QLN_VGCABLE","45"
"KL","KOLLAM","QLN_VIJAYA","441"
"KL","KOLLAM","QLN_VINAYAKA","238"
"KL","KOLLAM","QLN_VISHU","32"
"KL","KOLLAM","QLN_VPCABLE","114"
"KL","KOLLAM","QLN_ZYBOCBL","60"
"KL","KOLLAM","SKLQLN_AANDS","113"
"KL","KOLLAM","SKLQLN_ABCABLE","410"
"KL","KOLLAM","SKLQLN_ABHAYAM","202"
"KL","KOLLAM","SKLQLN_AEHNETWORKS","180"
"KL","KOLLAM","SKLQLN_ALFACABLE","92"
"KL","KOLLAM","SKLQLN_ANOOJACABLES","8"
"KL","KOLLAM","SKLQLN_ANUGRAHA","86"
"KL","KOLLAM","SKLQLN_ASIAVISION","22"
"KL","KOLLAM","SKLQLN_ATHULYA","302"
"KL","KOLLAM","SKLQLN_BHAGATHCABLE","22"
"KL","KOLLAM","SKLQLN_BWIFI","259"
"KL","KOLLAM","SKLQLN_CHAITHRAM","44"
"KL","KOLLAM","SKLQLN_CHIRAYILCABLE","114"
"KL","KOLLAM","SKLQLN_CSERVICE","257"
"KL","KOLLAM","SKLQLN_DEVACABLE","8"
"KL","KOLLAM","SKLQLN_DIGITALFAST1","321"
"KL","KOLLAM","SKLQLN_DRISYACVK","6"
"KL","KOLLAM","SKLQLN_FIBERCOMM","252"
"KL","KOLLAM","SKLQLN_FIBERNETACL","39"
"KL","KOLLAM","SKLQLN_FIBERNETARY","220"
"KL","KOLLAM","SKLQLN_FIBERNETCMN","347"
"KL","KOLLAM","SKLQLN_FIBERNETKDK","125"
"KL","KOLLAM","SKLQLN_FIBERNETKLR","136"
"KL","KOLLAM","SKLQLN_FIBERNETPRO","908"
"KL","KOLLAM","SKLQLN_FIBERNETTML","30"
"KL","KOLLAM","SKLQLN_FIBLINK","1036"
"KL","KOLLAM","SKLQLN_FIBNET","526"
"KL","KOLLAM","SKLQLN_FIBNETEKT","307"
"KL","KOLLAM","SKLQLN_FIBNETKND","768"
"KL","KOLLAM","SKLQLN_FIBNETPLM","227"
"KL","KOLLAM","SKLQLN_FIVESTAR","112"
"KL","KOLLAM","SKLQLN_FRIENDS","138"
"KL","KOLLAM","SKLQLN_FRIENDSCVSN","267"
"KL","KOLLAM","SKLQLN_FRIENDSFIX","80"
"KL","KOLLAM","SKLQLN_FSNETWORK","574"
"KL","KOLLAM","SKLQLN_GENIUS","936"
"KL","KOLLAM","SKLQLN_GIGALITE","700"
"KL","KOLLAM","SKLQLN_GLOBALVSN","94"
"KL","KOLLAM","SKLQLN_GOURICSN","8"
"KL","KOLLAM","SKLQLN_GRCABLE","72"
"KL","KOLLAM","SKLQLN_INDIGON","742"
"KL","KOLLAM","SKLQLN_INDIGONOCR","403"
"KL","KOLLAM","SKLQLN_INET","362"
"KL","KOLLAM","SKLQLN_JAAZ","796"
"KL","KOLLAM","SKLQLN_JANAKEESCHA","593"
"KL","KOLLAM","SKLQLN_JEEVATECH","234"
"KL","KOLLAM","SKLQLN_JYJNETWORK","293"
"KL","KOLLAM","SKLQLN_K5NETWORKS","641"
"KL","KOLLAM","SKLQLN_K5NETWORKSVLB","449"
"KL","KOLLAM","SKLQLN_KARTHIKA","60"
"KL","KOLLAM","SKLQLN_KMSFIBER","877"
"KL","KOLLAM","SKLQLN_KRISHNAKRIPA","139"
"KL","KOLLAM","SKLQLN_LANDERSFIBER","294"
"KL","KOLLAM","SKLQLN_LOUISCOMM","17"
"KL","KOLLAM","SKLQLN_MAHALEKSHMI","844"
"KL","KOLLAM","SKLQLN_MELUTTUAJAI","32"
"KL","KOLLAM","SKLQLN_MNCABLES","60"
"KL","KOLLAM","SKLQLN_MOONSTAR","142"
"KL","KOLLAM","SKLQLN_MOONSTARCNW","169"
"KL","KOLLAM","SKLQLN_MOVIECABLE","247"
"KL","KOLLAM","SKLQLN_MURARINET","604"
"KL","KOLLAM","SKLQLN_NANDANA","374"
"KL","KOLLAM","SKLQLN_NEONET","1406"
"KL","KOLLAM","SKLQLN_NETRADIGITAL","442"
"KL","KOLLAM","SKLQLN_NETSANCHAR","591"
"KL","KOLLAM","SKLQLN_NETVISION","46"
"KL","KOLLAM","SKLQLN_NETWORK24","862"
"KL","KOLLAM","SKLQLN_NEWTECH","124"
"KL","KOLLAM","SKLQLN_NEXGEN","484"
"KL","KOLLAM","SKLQLN_NICECABLE","411"
"KL","KOLLAM","SKLQLN_NIVINA","939"
"KL","KOLLAM","SKLQLN_NIVINACVR","963"
"KL","KOLLAM","SKLQLN_NIVINANET","487"
"KL","KOLLAM","SKLQLN_NIVINANETPRD","188"
"KL","KOLLAM","SKLQLN_NMSNET","319"
"KL","KOLLAM","SKLQLN_PADIPPURA","22"
"KL","KOLLAM","SKLQLN_PARADISECOMM","364"
"KL","KOLLAM","SKLQLN_PEOPLECABLE","34"
"KL","KOLLAM","SKLQLN_PLANET","49"
"KL","KOLLAM","SKLQLN_PORUNNAL","78"
"KL","KOLLAM","SKLQLN_PRANAVAM","251"
"KL","KOLLAM","SKLQLN_PRANAVAMPYP","82"
"KL","KOLLAM","SKLQLN_PRCABLE","465"
"KL","KOLLAM","SKLQLN_RAINBOW","164"
"KL","KOLLAM","SKLQLN_RCOMM","338"
"KL","KOLLAM","SKLQLN_RELAX","271"
"KL","KOLLAM","SKLQLN_REVATHY","34"
"KL","KOLLAM","SKLQLN_RIPA","280"
"KL","KOLLAM","SKLQLN_ROHINI","8"
"KL","KOLLAM","SKLQLN_ROHINICNW","48"
"KL","KOLLAM","SKLQLN_SAKTHICABLE","8"
"KL","KOLLAM","SKLQLN_SATYACABLE","11"
"KL","KOLLAM","SKLQLN_SHYNE","80"
"KL","KOLLAM","SKLQLN_SIVANYA","82"
"KL","KOLLAM","SKLQLN_SKYLARK","109"
"KL","KOLLAM","SKLQLN_SNRNET","570"
"KL","KOLLAM","SKLQLN_SOLANDLUNA","309"
"KL","KOLLAM","SKLQLN_SOLARCNW","581"
"KL","KOLLAM","SKLQLN_SOORANAD","96"
"KL","KOLLAM","SKLQLN_SOORYACABLE","91"
"KL","KOLLAM","SKLQLN_SOUTHERNFIBER","290"
"KL","KOLLAM","SKLQLN_SRCOMM","863"
"KL","KOLLAM","SKLQLN_SREEKRISHNA","34"
"KL","KOLLAM","SKLQLN_SREELEKSHMI","105"
"KL","KOLLAM","SKLQLN_SSGLOBAL","448"
"KL","KOLLAM","SKLQLN_STARCABLE","148"
"KL","KOLLAM","SKLQLN_STARCABLEMNL","274"
"KL","KOLLAM","SKLQLN_STARLINE","177"
"KL","KOLLAM","SKLQLN_STARNETWORK","62"
"KL","KOLLAM","SKLQLN_SURYATV","2"
"KL","KOLLAM","SKLQLN_SWATHYCABLE","32"
"KL","KOLLAM","SKLQLN_SYMPHONY","164"
"KL","KOLLAM","SKLQLN_TELNETCN","130"
"KL","KOLLAM","SKLQLN_THAPASYA","79"
"KL","KOLLAM","SKLQLN_TOPLINE","158"
"KL","KOLLAM","SKLQLN_UNIVERSA","212"
"KL","KOLLAM","SKLQLN_VINSACTV","48"
"KL","KOLLAM","SKLQLN_VISIONCABLES","91"
"KL","KOLLAM","SKLQLN_VLINK","1086"
"KL","KOLLAM","SKLQLN_VMAX","494"
"KL","KOLLAM","SKLQL_GRCABLE","2"
"KL","KOLLAM","","572"
"KL","KOTTAYAM","BBNL","175"
"KL","KOTTAYAM","BSNL","4150"
"KL","KOTTAYAM","BSNL_DSLAM","78"
"KL","KOTTAYAM","KTM_LCO_AKN_ALWIN","118"
"KL","KOTTAYAM","KTM_LCO_AKN_ASIANSATVISION","925"
"KL","KOTTAYAM","KTM_LCO_BGM_ALFREDDIGITAL","251"
"KL","KOTTAYAM","KTM_LCO_BGM_JJCOMMNS","180"
"KL","KOTTAYAM","KTM_LCO_CHC_HITECH","1197"
"KL","KOTTAYAM","KTM_LCO_CHD_LARAVISION","115"
"KL","KOTTAYAM","KTM_LCO_ELI_PAMPAVISION","53"
"KL","KOTTAYAM","KTM_LCO_ELI_RAJVISION","342"
"KL","KOTTAYAM","KTM_LCO_ERT_NEWSTAR","36"
"KL","KOTTAYAM","KTM_LCO_ERT_SATLEC","101"
"KL","KOTTAYAM","KTM_LCO_ETR_ARATHY","168"
"KL","KOTTAYAM","KTM_LCO_ETR_LIYACABLE","54"
"KL","KOTTAYAM","KTM_LCO_ETR_SEEWELL","1917"
"KL","KOTTAYAM","KTM_LCO_ETR_SUPERVISION","560"
"KL","KOTTAYAM","KTM_LCO_GNR_SKYLINE","272"
"KL","KOTTAYAM","KTM_LCO_GNR_SOORYA","190"
"KL","KOTTAYAM","KTM_LCO_KDY_MOONTV","236"
"KL","KOTTAYAM","KTM_LCO_KGR_MEGHAVISION","80"
"KL","KOTTAYAM","KTM_LCO_KGR_NAYANA","19"
"KL","KOTTAYAM","KTM_LCO_KGR_STARVISION","765"
"KL","KOTTAYAM","KTM_LCO_KNL_CENTRAL","135"
"KL","KOTTAYAM","KTM_LCO_KPL_VNET","34"
"KL","KOTTAYAM","KTM_LCO_KRB_PUTHOORAM","380"
"KL","KOTTAYAM","KTM_LCO_KRP_MANAYIL","806"
"KL","KOTTAYAM","KTM_LCO_KRT_WINNERSAT","516"
"KL","KOTTAYAM","KTM_LCO_KSD_TANDT","234"
"KL","KOTTAYAM","KTM_LCO_KSD_THRICKODITHANAM","440"
"KL","KOTTAYAM","KTM_LCO_KZV_TOPNET","559"
"KL","KOTTAYAM","KTM_LCO_MCD_GREENCHANNEL","43"
"KL","KOTTAYAM","KTM_LCO_MDM_FESTOON","694"
"KL","KOTTAYAM","KTM_LCO_MDM_KAPPALUMACKAL","182"
"KL","KOTTAYAM","KTM_LCO_MDM_NEWVISION","207"
"KL","KOTTAYAM","KTM_LCO_MEM_SPACEVISION","544"
"KL","KOTTAYAM","KTM_LCO_MGY_THOTTATHIL","163"
"KL","KOTTAYAM","KTM_LCO_MMD_JASVISION","45"
"KL","KOTTAYAM","KTM_LCO_MMD_KRISHNACABLE","236"
"KL","KOTTAYAM","KTM_LCO_MMD_RAINBOW","305"
"KL","KOTTAYAM","KTM_LCO_MMD_SSCABLE","330"
"KL","KOTTAYAM","KTM_LCO_MNM_STARTECH","162"
"KL","KOTTAYAM","KTM_LCO_MOP_DENITTA","221"
"KL","KOTTAYAM","KTM_LCO_MTK_AISWARYA","146"
"KL","KOTTAYAM","KTM_LCO_NDR_THATTAMPARAMBIL","52"
"KL","KOTTAYAM","KTM_LCO_NDR_TOMVISION","123"
"KL","KOTTAYAM","KTM_LCO_PDM_STARTRACK","87"
"KL","KOTTAYAM","KTM_LCO_PKD_SURYACABLE","36"
"KL","KOTTAYAM","KTM_LCO_PLD_ADITHYA","769"
"KL","KOTTAYAM","KTM_LCO_PLI_KADUTHODIL","1594"
"KL","KOTTAYAM","KTM_LCO_PLI_SKYVISION","7"
"KL","KOTTAYAM","KTM_LCO_PMY_ANET","354"
"KL","KOTTAYAM","KTM_LCO_PMY_CNET","267"
"KL","KOTTAYAM","KTM_LCO_PMY_SNEHA","110"
"KL","KOTTAYAM","KTM_LCO_PMY_WORLDSAT","1"
"KL","KOTTAYAM","KTM_LCO_POI_ESQUIRE","134"
"KL","KOTTAYAM","KTM_LCO_POI_SATVISION","410"
"KL","KOTTAYAM","KTM_LCO_PTY_VIDEOTERMINALS","312"
"KL","KOTTAYAM","KTM_LCO_RPB_NEDUVELIL","79"
"KL","KOTTAYAM","KTM_LCO_RPB_RAMAPURAM","378"
"KL","KOTTAYAM","KTM_LCO_TKH_SHANKOLI","206"
"KL","KOTTAYAM","KTM_LCO_TKM_AANDB","212"
"KL","KOTTAYAM","KTM_LCO_TKM_SURAJSATVISION","692"
"KL","KOTTAYAM","KTM_LCO_TKY_SATVISION","33"
"KL","KOTTAYAM","KTM_LCO_TTY_DIGITALCABLE","140"
"KL","KOTTAYAM","KTM_LCO_TVR_CENTRAL","101"
"KL","KOTTAYAM","KTM_LCO_TYP_DEVISAT","15"
"KL","KOTTAYAM","KTM_LCO_UZR_MADHUR","130"
"KL","KOTTAYAM","KTM_LCO_UZR_MALKEY","258"
"KL","KOTTAYAM","KTM_LCO_VAM_SOWPARNIKA","493"
"KL","KOTTAYAM","KTM_LCO_VKT_SPARK","197"
"KL","KOTTAYAM","KTM_LCO_VKT_SSSATVISION","259"
"KL","KOTTAYAM","KTM_LCO_VYL_SEVENESS","137"
"KL","KOTTAYAM","KTM_ORBIT_VISION","221"
"KL","KOTTAYAM","KTM_SURAJ_SATVISION","2"
"KL","KOTTAYAM","SKLKTM_KLR_EXPRESSFIBER","761"
"KL","KOTTAYAM","SKLKTM_KTM_LCO_SKYVISIONPVL","30"
"KL","KOTTAYAM","SKLKTM_LCO_AKN_STARCOMMNS","46"
"KL","KOTTAYAM","SKLKTM_LCO_ATP_TNET","713"
"KL","KOTTAYAM","SKLKTM_LCO_AYK_CHOICE","100"
"KL","KOTTAYAM","SKLKTM_LCO_AYK_ROYALCABLE","126"
"KL","KOTTAYAM","SKLKTM_LCO_AYR_THIRDEYE","28"
"KL","KOTTAYAM","SKLKTM_LCO_BMM_INDUSSIMI","41"
"KL","KOTTAYAM","SKLKTM_LCO_CGV_ANUGRAHA","49"
"KL","KOTTAYAM","SKLKTM_LCO_CGV_KUTTANCHIRA","7"
"KL","KOTTAYAM","SKLKTM_LCO_CGV_PSCOMMCGV","23"
"KL","KOTTAYAM","SKLKTM_LCO_CGV_TELOVIO","414"
"KL","KOTTAYAM","SKLKTM_LCO_CHC_DIGICON","184"
"KL","KOTTAYAM","SKLKTM_LCO_CHC_HYBRID","681"
"KL","KOTTAYAM","SKLKTM_LCO_CPD_CABNET","101"
"KL","KOTTAYAM","SKLKTM_LCO_CPU_INDUS","377"
"KL","KOTTAYAM","SKLKTM_LCO_ELI_STARVISION","37"
"KL","KOTTAYAM","SKLKTM_LCO_ERT_NORANW","220"
"KL","KOTTAYAM","SKLKTM_LCO_GNR_TNET","928"
"KL","KOTTAYAM","SKLKTM_LCO_KDC_INFONETTWO","170"
"KL","KOTTAYAM","SKLKTM_LCO_KDY_ISTREAM","440"
"KL","KOTTAYAM","SKLKTM_LCO_KGR_SURESH","722"
"KL","KOTTAYAM","SKLKTM_LCO_KGZ_NEDUMKUNNAM","51"
"KL","KOTTAYAM","SKLKTM_LCO_KGZ_NEOFIBERNET","457"
"KL","KOTTAYAM","SKLKTM_LCO_KJY_HARIHOM","991"
"KL","KOTTAYAM","SKLKTM_LCO_KMR_NEWWAVE","91"
"KL","KOTTAYAM","SKLKTM_LCO_KPL_RDCOMMNS","745"
"KL","KOTTAYAM","SKLKTM_LCO_KRB_STARCABLEKRB","48"
"KL","KOTTAYAM","SKLKTM_LCO_KRH_GLOBALKRH","4"
"KL","KOTTAYAM","SKLKTM_LCO_KRT_RBR","514"
"KL","KOTTAYAM","SKLKTM_LCO_KSD_GOLDENEYE","2"
"KL","KOTTAYAM","SKLKTM_LCO_KSD_KAIRALIPLUS","95"
"KL","KOTTAYAM","SKLKTM_LCO_KSD_SURYACABLENW","20"
"KL","KOTTAYAM","SKLKTM_LCO_KTL_JACKSON","19"
"KL","KOTTAYAM","SKLKTM_LCO_KTM_DFS","774"
"KL","KOTTAYAM","SKLKTM_LCO_KTM_DNET","713"
"KL","KOTTAYAM","SKLKTM_LCO_KVG_MATHACABLE","127"
"KL","KOTTAYAM","SKLKTM_LCO_KVG_TCNETWORK","215"
"KL","KOTTAYAM","SKLKTM_LCO_MCD_KOREGROUP","2"
"KL","KOTTAYAM","SKLKTM_LCO_MDM_STARVISION","18"
"KL","KOTTAYAM","SKLKTM_LCO_MGY_NEWSTAR","283"
"KL","KOTTAYAM","SKLKTM_LCO_MKM_AIRBIT","38"
